item_id,name,supplier_id,safety_stock_quantity
127626,item_027625,242,10
127627,item_027626,681,10
127628,item_027627,929,10
127629,item_027628,588,10
127630,item_027629,973,10
127631,item_027630,228,10
127632,item_027631,675,10
127633,item_027632,441,10
127634,item_027633,605,10
127635,item_027634,634,10
127636,item_027635,814,10
127637,item_027636,699,10
127638,item_027637,799,10
127639,item_027638,162,10
127640,item_027639,156,10
127641,item_027640,167,10
127642,item_027641,292,10
127643,item_027642,52,10
127644,item_027643,555,10
127645,item_027644,638,10
127646,item_027645,211,10
127647,item_027646,204,10
127648,item_027647,147,10
127649,item_027648,867,10
127650,item_027649,246,10
127651,item_027650,354,10
127652,item_027651,12,10
127653,item_027652,499,10
127654,item_027653,509,10
127655,item_027654,963,10
127656,item_027655,273,10
127657,item_027656,803,10
127658,item_027657,663,10
127659,item_027658,68,10
127660,item_027659,315,10
127661,item_027660,108,10
127662,item_027661,373,10
127663,item_027662,459,10
127664,item_027663,526,10
127665,item_027664,429,10
127666,item_027665,575,10
127667,item_027666,471,10
127668,item_027667,265,10
127669,item_027668,236,10
127670,item_027669,979,10
127671,item_027670,581,10
127672,item_027671,226,10
127673,item_027672,778,10
127674,item_027673,773,10
127675,item_027674,463,10
127676,item_027675,357,10
127677,item_027676,292,10
127678,item_027677,600,10
127679,item_027678,964,10
127680,item_027679,122,10
127681,item_027680,751,10
127682,item_027681,358,10
127683,item_027682,211,10
127684,item_027683,979,10
127685,item_027684,469,10
127686,item_027685,368,10
127687,item_027686,756,10
127688,item_027687,161,10
127689,item_027688,419,10
127690,item_027689,411,10
127691,item_027690,142,10
127692,item_027691,200,10
127693,item_027692,325,10
127694,item_027693,364,10
127695,item_027694,729,10
127696,item_027695,403,10
127697,item_027696,510,10
127698,item_027697,645,10
127699,item_027698,246,10
127700,item_027699,357,10
127701,item_027700,143,10
127702,item_027701,459,10
127703,item_027702,636,10
127704,item_027703,455,10
127705,item_027704,945,10
127706,item_027705,116,10
127707,item_027706,395,10
127708,item_027707,51,10
127709,item_027708,489,10
127710,item_027709,58,10
127711,item_027710,539,10
127712,item_027711,806,10
127713,item_027712,808,10
127714,item_027713,347,10
127715,item_027714,220,10
127716,item_027715,875,10
127717,item_027716,647,10
127718,item_027717,995,10
127719,item_027718,336,10
127720,item_027719,51,10
127721,item_027720,935,10
127722,item_027721,760,10
127723,item_027722,833,10
127724,item_027723,185,10
127725,item_027724,992,10
127726,item_027725,998,10
127727,item_027726,233,10
127728,item_027727,205,10
127729,item_027728,412,10
127730,item_027729,529,10
127731,item_027730,669,10
127732,item_027731,695,10
127733,item_027732,945,10
127734,item_027733,789,10
127735,item_027734,919,10
127736,item_027735,761,10
127737,item_027736,835,10
127738,item_027737,766,10
127739,item_027738,404,10
127740,item_027739,744,10
127741,item_027740,408,10
127742,item_027741,696,10
127743,item_027742,733,10
127744,item_027743,752,10
127745,item_027744,913,10
127746,item_027745,882,10
127747,item_027746,265,10
127748,item_027747,306,10
127749,item_027748,726,10
127750,item_027749,727,10
127751,item_027750,130,10
127752,item_027751,889,10
127753,item_027752,289,10
127754,item_027753,162,10
127755,item_027754,244,10
127756,item_027755,634,10
127757,item_027756,550,10
127758,item_027757,673,10
127759,item_027758,294,10
127760,item_027759,634,10
127761,item_027760,397,10
127762,item_027761,86,10
127763,item_027762,791,10
127764,item_027763,452,10
127765,item_027764,310,10
127766,item_027765,787,10
127767,item_027766,485,10
127768,item_027767,44,10
127769,item_027768,229,10
127770,item_027769,358,10
127771,item_027770,96,10
127772,item_027771,464,10
127773,item_027772,220,10
127774,item_027773,990,10
127775,item_027774,256,10
127776,item_027775,738,10
127777,item_027776,70,10
127778,item_027777,7,10
127779,item_027778,173,10
127780,item_027779,683,10
127781,item_027780,875,10
127782,item_027781,454,10
127783,item_027782,531,10
127784,item_027783,447,10
127785,item_027784,752,10
127786,item_027785,889,10
127787,item_027786,282,10
127788,item_027787,655,10
127789,item_027788,50,10
127790,item_027789,203,10
127791,item_027790,141,10
127792,item_027791,382,10
127793,item_027792,6,10
127794,item_027793,64,10
127795,item_027794,453,10
127796,item_027795,340,10
127797,item_027796,276,10
127798,item_027797,556,10
127799,item_027798,267,10
127800,item_027799,515,10
127801,item_027800,744,10
127802,item_027801,311,10
127803,item_027802,406,10
127804,item_027803,392,10
127805,item_027804,708,10
127806,item_027805,449,10
127807,item_027806,759,10
127808,item_027807,244,10
127809,item_027808,787,10
127810,item_027809,154,10
127811,item_027810,553,10
127812,item_027811,678,10
127813,item_027812,424,10
127814,item_027813,593,10
127815,item_027814,335,10
127816,item_027815,825,10
127817,item_027816,598,10
127818,item_027817,361,10
127819,item_027818,497,10
127820,item_027819,776,10
127821,item_027820,660,10
127822,item_027821,992,10
127823,item_027822,267,10
127824,item_027823,401,10
127825,item_027824,651,10
127826,item_027825,412,10
127827,item_027826,923,10
127828,item_027827,89,10
127829,item_027828,412,10
127830,item_027829,605,10
127831,item_027830,306,10
127832,item_027831,294,10
127833,item_027832,543,10
127834,item_027833,289,10
127835,item_027834,30,10
127836,item_027835,273,10
127837,item_027836,835,10
127838,item_027837,176,10
127839,item_027838,275,10
127840,item_027839,709,10
127841,item_027840,362,10
127842,item_027841,97,10
127843,item_027842,844,10
127844,item_027843,452,10
127845,item_027844,779,10
127846,item_027845,255,10
127847,item_027846,705,10
127848,item_027847,964,10
127849,item_027848,376,10
127850,item_027849,492,10
127851,item_027850,625,10
127852,item_027851,415,10
127853,item_027852,482,10
127854,item_027853,538,10
127855,item_027854,8,10
127856,item_027855,236,10
127857,item_027856,844,10
127858,item_027857,792,10
127859,item_027858,656,10
127860,item_027859,828,10
127861,item_027860,550,10
127862,item_027861,886,10
127863,item_027862,6,10
127864,item_027863,146,10
127865,item_027864,350,10
127866,item_027865,613,10
127867,item_027866,538,10
127868,item_027867,518,10
127869,item_027868,699,10
127870,item_027869,353,10
127871,item_027870,608,10
127872,item_027871,460,10
127873,item_027872,288,10
127874,item_027873,846,10
127875,item_027874,700,10
127876,item_027875,938,10
127877,item_027876,815,10
127878,item_027877,305,10
127879,item_027878,756,10
127880,item_027879,876,10
127881,item_027880,488,10
127882,item_027881,757,10
127883,item_027882,293,10
127884,item_027883,884,10
127885,item_027884,450,10
127886,item_027885,648,10
127887,item_027886,921,10
127888,item_027887,856,10
127889,item_027888,709,10
127890,item_027889,580,10
127891,item_027890,966,10
127892,item_027891,680,10
127893,item_027892,530,10
127894,item_027893,599,10
127895,item_027894,372,10
127896,item_027895,920,10
127897,item_027896,724,10
127898,item_027897,371,10
127899,item_027898,580,10
127900,item_027899,238,10
127901,item_027900,202,10
127902,item_027901,832,10
127903,item_027902,561,10
127904,item_027903,730,10
127905,item_027904,503,10
127906,item_027905,436,10
127907,item_027906,185,10
127908,item_027907,690,10
127909,item_027908,885,10
127910,item_027909,487,10
127911,item_027910,874,10
127912,item_027911,276,10
127913,item_027912,518,10
127914,item_027913,720,10
127915,item_027914,79,10
127916,item_027915,141,10
127917,item_027916,743,10
127918,item_027917,818,10
127919,item_027918,639,10
127920,item_027919,717,10
127921,item_027920,869,10
127922,item_027921,760,10
127923,item_027922,891,10
127924,item_027923,176,10
127925,item_027924,427,10
127926,item_027925,826,10
127927,item_027926,499,10
127928,item_027927,646,10
127929,item_027928,977,10
127930,item_027929,980,10
127931,item_027930,43,10
127932,item_027931,62,10
127933,item_027932,644,10
127934,item_027933,498,10
127935,item_027934,576,10
127936,item_027935,182,10
127937,item_027936,24,10
127938,item_027937,795,10
127939,item_027938,867,10
127940,item_027939,949,10
127941,item_027940,206,10
127942,item_027941,396,10
127943,item_027942,493,10
127944,item_027943,797,10
127945,item_027944,885,10
127946,item_027945,650,10
127947,item_027946,987,10
127948,item_027947,255,10
127949,item_027948,417,10
127950,item_027949,925,10
127951,item_027950,782,10
127952,item_027951,122,10
127953,item_027952,438,10
127954,item_027953,992,10
127955,item_027954,400,10
127956,item_027955,115,10
127957,item_027956,277,10
127958,item_027957,909,10
127959,item_027958,991,10
127960,item_027959,898,10
127961,item_027960,213,10
127962,item_027961,877,10
127963,item_027962,184,10
127964,item_027963,249,10
127965,item_027964,791,10
127966,item_027965,682,10
127967,item_027966,726,10
127968,item_027967,330,10
127969,item_027968,479,10
127970,item_027969,141,10
127971,item_027970,423,10
127972,item_027971,299,10
127973,item_027972,635,10
127974,item_027973,922,10
127975,item_027974,675,10
127976,item_027975,659,10
127977,item_027976,714,10
127978,item_027977,930,10
127979,item_027978,789,10
127980,item_027979,982,10
127981,item_027980,972,10
127982,item_027981,709,10
127983,item_027982,202,10
127984,item_027983,615,10
127985,item_027984,457,10
127986,item_027985,686,10
127987,item_027986,644,10
127988,item_027987,753,10
127989,item_027988,422,10
127990,item_027989,925,10
127991,item_027990,454,10
127992,item_027991,415,10
127993,item_027992,309,10
127994,item_027993,425,10
127995,item_027994,36,10
127996,item_027995,173,10
127997,item_027996,541,10
127998,item_027997,583,10
127999,item_027998,882,10
128000,item_027999,446,10
128001,item_028000,357,10
128002,item_028001,720,10
128003,item_028002,832,10
128004,item_028003,591,10
128005,item_028004,78,10
128006,item_028005,121,10
128007,item_028006,698,10
128008,item_028007,548,10
128009,item_028008,337,10
128010,item_028009,224,10
128011,item_028010,275,10
128012,item_028011,679,10
128013,item_028012,5,10
128014,item_028013,407,10
128015,item_028014,954,10
128016,item_028015,596,10
128017,item_028016,234,10
128018,item_028017,213,10
128019,item_028018,939,10
128020,item_028019,537,10
128021,item_028020,316,10
128022,item_028021,741,10
128023,item_028022,157,10
128024,item_028023,221,10
128025,item_028024,610,10
128026,item_028025,800,10
128027,item_028026,79,10
128028,item_028027,29,10
128029,item_028028,843,10
128030,item_028029,179,10
128031,item_028030,958,10
128032,item_028031,149,10
128033,item_028032,546,10
128034,item_028033,729,10
128035,item_028034,540,10
128036,item_028035,753,10
128037,item_028036,866,10
128038,item_028037,25,10
128039,item_028038,406,10
128040,item_028039,459,10
128041,item_028040,154,10
128042,item_028041,131,10
128043,item_028042,694,10
128044,item_028043,219,10
128045,item_028044,707,10
128046,item_028045,423,10
128047,item_028046,155,10
128048,item_028047,216,10
128049,item_028048,175,10
128050,item_028049,550,10
128051,item_028050,813,10
128052,item_028051,446,10
128053,item_028052,879,10
128054,item_028053,583,10
128055,item_028054,290,10
128056,item_028055,794,10
128057,item_028056,856,10
128058,item_028057,943,10
128059,item_028058,503,10
128060,item_028059,975,10
128061,item_028060,152,10
128062,item_028061,836,10
128063,item_028062,544,10
128064,item_028063,694,10
128065,item_028064,667,10
128066,item_028065,452,10
128067,item_028066,109,10
128068,item_028067,596,10
128069,item_028068,49,10
128070,item_028069,791,10
128071,item_028070,837,10
128072,item_028071,929,10
128073,item_028072,9,10
128074,item_028073,150,10
128075,item_028074,211,10
128076,item_028075,547,10
128077,item_028076,176,10
128078,item_028077,963,10
128079,item_028078,321,10
128080,item_028079,285,10
128081,item_028080,664,10
128082,item_028081,672,10
128083,item_028082,604,10
128084,item_028083,29,10
128085,item_028084,539,10
128086,item_028085,537,10
128087,item_028086,332,10
128088,item_028087,176,10
128089,item_028088,121,10
128090,item_028089,611,10
128091,item_028090,102,10
128092,item_028091,562,10
128093,item_028092,409,10
128094,item_028093,358,10
128095,item_028094,654,10
128096,item_028095,822,10
128097,item_028096,976,10
128098,item_028097,14,10
128099,item_028098,151,10
128100,item_028099,406,10
128101,item_028100,354,10
128102,item_028101,90,10
128103,item_028102,613,10
128104,item_028103,486,10
128105,item_028104,477,10
128106,item_028105,338,10
128107,item_028106,728,10
128108,item_028107,673,10
128109,item_028108,263,10
128110,item_028109,338,10
128111,item_028110,974,10
128112,item_028111,723,10
128113,item_028112,654,10
128114,item_028113,409,10
128115,item_028114,74,10
128116,item_028115,155,10
128117,item_028116,189,10
128118,item_028117,349,10
128119,item_028118,334,10
128120,item_028119,89,10
128121,item_028120,290,10
128122,item_028121,464,10
128123,item_028122,220,10
128124,item_028123,627,10
128125,item_028124,63,10
128126,item_028125,388,10
128127,item_028126,591,10
128128,item_028127,872,10
128129,item_028128,592,10
128130,item_028129,597,10
128131,item_028130,674,10
128132,item_028131,478,10
128133,item_028132,730,10
128134,item_028133,413,10
128135,item_028134,366,10
128136,item_028135,267,10
128137,item_028136,919,10
128138,item_028137,108,10
128139,item_028138,439,10
128140,item_028139,943,10
128141,item_028140,384,10
128142,item_028141,601,10
128143,item_028142,481,10
128144,item_028143,524,10
128145,item_028144,678,10
128146,item_028145,788,10
128147,item_028146,484,10
128148,item_028147,424,10
128149,item_028148,871,10
128150,item_028149,945,10
128151,item_028150,488,10
128152,item_028151,624,10
128153,item_028152,601,10
128154,item_028153,921,10
128155,item_028154,868,10
128156,item_028155,481,10
128157,item_028156,896,10
128158,item_028157,567,10
128159,item_028158,13,10
128160,item_028159,825,10
128161,item_028160,901,10
128162,item_028161,435,10
128163,item_028162,433,10
128164,item_028163,928,10
128165,item_028164,523,10
128166,item_028165,294,10
128167,item_028166,967,10
128168,item_028167,201,10
128169,item_028168,547,10
128170,item_028169,128,10
128171,item_028170,265,10
128172,item_028171,479,10
128173,item_028172,153,10
128174,item_028173,386,10
128175,item_028174,503,10
128176,item_028175,521,10
128177,item_028176,114,10
128178,item_028177,369,10
128179,item_028178,773,10
128180,item_028179,191,10
128181,item_028180,549,10
128182,item_028181,566,10
128183,item_028182,944,10
128184,item_028183,92,10
128185,item_028184,193,10
128186,item_028185,50,10
128187,item_028186,50,10
128188,item_028187,457,10
128189,item_028188,566,10
128190,item_028189,708,10
128191,item_028190,257,10
128192,item_028191,298,10
128193,item_028192,426,10
128194,item_028193,275,10
128195,item_028194,6,10
128196,item_028195,267,10
128197,item_028196,538,10
128198,item_028197,179,10
128199,item_028198,62,10
128200,item_028199,278,10
128201,item_028200,239,10
128202,item_028201,342,10
128203,item_028202,463,10
128204,item_028203,338,10
128205,item_028204,216,10
128206,item_028205,91,10
128207,item_028206,318,10
128208,item_028207,844,10
128209,item_028208,438,10
128210,item_028209,560,10
128211,item_028210,827,10
128212,item_028211,158,10
128213,item_028212,312,10
128214,item_028213,166,10
128215,item_028214,251,10
128216,item_028215,108,10
128217,item_028216,786,10
128218,item_028217,785,10
128219,item_028218,982,10
128220,item_028219,914,10
128221,item_028220,446,10
128222,item_028221,995,10
128223,item_028222,582,10
128224,item_028223,55,10
128225,item_028224,899,10
128226,item_028225,151,10
128227,item_028226,263,10
128228,item_028227,273,10
128229,item_028228,121,10
128230,item_028229,414,10
128231,item_028230,233,10
128232,item_028231,90,10
128233,item_028232,56,10
128234,item_028233,60,10
128235,item_028234,17,10
128236,item_028235,25,10
128237,item_028236,826,10
128238,item_028237,430,10
128239,item_028238,896,10
128240,item_028239,130,10
128241,item_028240,233,10
128242,item_028241,91,10
128243,item_028242,724,10
128244,item_028243,424,10
128245,item_028244,500,10
128246,item_028245,298,10
128247,item_028246,934,10
128248,item_028247,631,10
128249,item_028248,729,10
128250,item_028249,452,10
128251,item_028250,883,10
128252,item_028251,680,10
128253,item_028252,155,10
128254,item_028253,619,10
128255,item_028254,364,10
128256,item_028255,592,10
128257,item_028256,611,10
128258,item_028257,589,10
128259,item_028258,754,10
128260,item_028259,505,10
128261,item_028260,38,10
128262,item_028261,844,10
128263,item_028262,466,10
128264,item_028263,648,10
128265,item_028264,205,10
128266,item_028265,899,10
128267,item_028266,797,10
128268,item_028267,435,10
128269,item_028268,883,10
128270,item_028269,81,10
128271,item_028270,942,10
128272,item_028271,215,10
128273,item_028272,379,10
128274,item_028273,868,10
128275,item_028274,853,10
128276,item_028275,558,10
128277,item_028276,869,10
128278,item_028277,107,10
128279,item_028278,111,10
128280,item_028279,643,10
128281,item_028280,443,10
128282,item_028281,112,10
128283,item_028282,409,10
128284,item_028283,458,10
128285,item_028284,255,10
128286,item_028285,824,10
128287,item_028286,407,10
128288,item_028287,954,10
128289,item_028288,698,10
128290,item_028289,297,10
128291,item_028290,623,10
128292,item_028291,714,10
128293,item_028292,346,10
128294,item_028293,601,10
128295,item_028294,814,10
128296,item_028295,365,10
128297,item_028296,656,10
128298,item_028297,50,10
128299,item_028298,493,10
128300,item_028299,654,10
128301,item_028300,79,10
128302,item_028301,596,10
128303,item_028302,505,10
128304,item_028303,561,10
128305,item_028304,125,10
128306,item_028305,348,10
128307,item_028306,559,10
128308,item_028307,247,10
128309,item_028308,833,10
128310,item_028309,811,10
128311,item_028310,617,10
128312,item_028311,810,10
128313,item_028312,746,10
128314,item_028313,412,10
128315,item_028314,651,10
128316,item_028315,467,10
128317,item_028316,803,10
128318,item_028317,266,10
128319,item_028318,605,10
128320,item_028319,161,10
128321,item_028320,592,10
128322,item_028321,119,10
128323,item_028322,24,10
128324,item_028323,456,10
128325,item_028324,277,10
128326,item_028325,706,10
128327,item_028326,727,10
128328,item_028327,764,10
128329,item_028328,756,10
128330,item_028329,468,10
128331,item_028330,180,10
128332,item_028331,202,10
128333,item_028332,138,10
128334,item_028333,833,10
128335,item_028334,377,10
128336,item_028335,965,10
128337,item_028336,605,10
128338,item_028337,492,10
128339,item_028338,47,10
128340,item_028339,971,10
128341,item_028340,55,10
128342,item_028341,836,10
128343,item_028342,106,10
128344,item_028343,366,10
128345,item_028344,767,10
128346,item_028345,412,10
128347,item_028346,174,10
128348,item_028347,156,10
128349,item_028348,970,10
128350,item_028349,804,10
128351,item_028350,347,10
128352,item_028351,756,10
128353,item_028352,790,10
128354,item_028353,124,10
128355,item_028354,784,10
128356,item_028355,994,10
128357,item_028356,365,10
128358,item_028357,308,10
128359,item_028358,374,10
128360,item_028359,27,10
128361,item_028360,952,10
128362,item_028361,302,10
128363,item_028362,314,10
128364,item_028363,635,10
128365,item_028364,504,10
128366,item_028365,772,10
128367,item_028366,36,10
128368,item_028367,290,10
128369,item_028368,587,10
128370,item_028369,822,10
128371,item_028370,618,10
128372,item_028371,48,10
128373,item_028372,386,10
128374,item_028373,737,10
128375,item_028374,803,10
128376,item_028375,749,10
128377,item_028376,912,10
128378,item_028377,631,10
128379,item_028378,817,10
128380,item_028379,600,10
128381,item_028380,567,10
128382,item_028381,781,10
128383,item_028382,243,10
128384,item_028383,910,10
128385,item_028384,229,10
128386,item_028385,254,10
128387,item_028386,303,10
128388,item_028387,61,10
128389,item_028388,785,10
128390,item_028389,721,10
128391,item_028390,566,10
128392,item_028391,107,10
128393,item_028392,517,10
128394,item_028393,511,10
128395,item_028394,220,10
128396,item_028395,395,10
128397,item_028396,491,10
128398,item_028397,801,10
128399,item_028398,484,10
128400,item_028399,564,10
128401,item_028400,282,10
128402,item_028401,681,10
128403,item_028402,520,10
128404,item_028403,495,10
128405,item_028404,556,10
128406,item_028405,609,10
128407,item_028406,62,10
128408,item_028407,750,10
128409,item_028408,904,10
128410,item_028409,915,10
128411,item_028410,782,10
128412,item_028411,321,10
128413,item_028412,918,10
128414,item_028413,649,10
128415,item_028414,34,10
128416,item_028415,391,10
128417,item_028416,794,10
128418,item_028417,293,10
128419,item_028418,878,10
128420,item_028419,299,10
128421,item_028420,370,10
128422,item_028421,464,10
128423,item_028422,756,10
128424,item_028423,728,10
128425,item_028424,505,10
128426,item_028425,714,10
128427,item_028426,706,10
128428,item_028427,501,10
128429,item_028428,324,10
128430,item_028429,711,10
128431,item_028430,345,10
128432,item_028431,297,10
128433,item_028432,536,10
128434,item_028433,573,10
128435,item_028434,208,10
128436,item_028435,175,10
128437,item_028436,647,10
128438,item_028437,739,10
128439,item_028438,820,10
128440,item_028439,794,10
128441,item_028440,951,10
128442,item_028441,961,10
128443,item_028442,537,10
128444,item_028443,359,10
128445,item_028444,44,10
128446,item_028445,677,10
128447,item_028446,896,10
128448,item_028447,474,10
128449,item_028448,53,10
128450,item_028449,461,10
128451,item_028450,169,10
128452,item_028451,531,10
128453,item_028452,468,10
128454,item_028453,257,10
128455,item_028454,182,10
128456,item_028455,663,10
128457,item_028456,37,10
128458,item_028457,139,10
128459,item_028458,922,10
128460,item_028459,595,10
128461,item_028460,403,10
128462,item_028461,478,10
128463,item_028462,52,10
128464,item_028463,731,10
128465,item_028464,714,10
128466,item_028465,26,10
128467,item_028466,913,10
128468,item_028467,788,10
128469,item_028468,770,10
128470,item_028469,665,10
128471,item_028470,970,10
128472,item_028471,887,10
128473,item_028472,767,10
128474,item_028473,776,10
128475,item_028474,55,10
128476,item_028475,154,10
128477,item_028476,800,10
128478,item_028477,717,10
128479,item_028478,193,10
128480,item_028479,182,10
128481,item_028480,143,10
128482,item_028481,137,10
128483,item_028482,368,10
128484,item_028483,972,10
128485,item_028484,915,10
128486,item_028485,86,10
128487,item_028486,65,10
128488,item_028487,551,10
128489,item_028488,960,10
128490,item_028489,658,10
128491,item_028490,96,10
128492,item_028491,329,10
128493,item_028492,649,10
128494,item_028493,676,10
128495,item_028494,685,10
128496,item_028495,837,10
128497,item_028496,349,10
128498,item_028497,995,10
128499,item_028498,770,10
128500,item_028499,833,10
128501,item_028500,190,10
128502,item_028501,496,10
128503,item_028502,658,10
128504,item_028503,11,10
128505,item_028504,404,10
128506,item_028505,513,10
128507,item_028506,572,10
128508,item_028507,641,10
128509,item_028508,179,10
128510,item_028509,204,10
128511,item_028510,395,10
128512,item_028511,54,10
128513,item_028512,743,10
128514,item_028513,934,10
128515,item_028514,219,10
128516,item_028515,899,10
128517,item_028516,487,10
128518,item_028517,72,10
128519,item_028518,181,10
128520,item_028519,916,10
128521,item_028520,472,10
128522,item_028521,637,10
128523,item_028522,975,10
128524,item_028523,857,10
128525,item_028524,219,10
128526,item_028525,197,10
128527,item_028526,56,10
128528,item_028527,285,10
128529,item_028528,800,10
128530,item_028529,730,10
128531,item_028530,2,10
128532,item_028531,342,10
128533,item_028532,191,10
128534,item_028533,858,10
128535,item_028534,965,10
128536,item_028535,201,10
128537,item_028536,642,10
128538,item_028537,608,10
128539,item_028538,826,10
128540,item_028539,171,10
128541,item_028540,326,10
128542,item_028541,594,10
128543,item_028542,880,10
128544,item_028543,47,10
128545,item_028544,773,10
128546,item_028545,470,10
128547,item_028546,7,10
128548,item_028547,289,10
128549,item_028548,189,10
128550,item_028549,962,10
128551,item_028550,680,10
128552,item_028551,714,10
128553,item_028552,678,10
128554,item_028553,370,10
128555,item_028554,475,10
128556,item_028555,303,10
128557,item_028556,86,10
128558,item_028557,822,10
128559,item_028558,30,10
128560,item_028559,755,10
128561,item_028560,680,10
128562,item_028561,694,10
128563,item_028562,955,10
128564,item_028563,267,10
128565,item_028564,169,10
128566,item_028565,689,10
128567,item_028566,903,10
128568,item_028567,56,10
128569,item_028568,426,10
128570,item_028569,480,10
128571,item_028570,479,10
128572,item_028571,944,10
128573,item_028572,207,10
128574,item_028573,434,10
128575,item_028574,385,10
128576,item_028575,978,10
128577,item_028576,606,10
128578,item_028577,300,10
128579,item_028578,821,10
128580,item_028579,142,10
128581,item_028580,478,10
128582,item_028581,482,10
128583,item_028582,919,10
128584,item_028583,115,10
128585,item_028584,187,10
128586,item_028585,991,10
128587,item_028586,52,10
128588,item_028587,142,10
128589,item_028588,866,10
128590,item_028589,787,10
128591,item_028590,169,10
128592,item_028591,714,10
128593,item_028592,724,10
128594,item_028593,644,10
128595,item_028594,813,10
128596,item_028595,359,10
128597,item_028596,106,10
128598,item_028597,539,10
128599,item_028598,610,10
128600,item_028599,967,10
128601,item_028600,955,10
128602,item_028601,446,10
128603,item_028602,109,10
128604,item_028603,895,10
128605,item_028604,373,10
128606,item_028605,650,10
128607,item_028606,993,10
128608,item_028607,468,10
128609,item_028608,77,10
128610,item_028609,587,10
128611,item_028610,479,10
128612,item_028611,791,10
128613,item_028612,446,10
128614,item_028613,397,10
128615,item_028614,732,10
128616,item_028615,590,10
128617,item_028616,214,10
128618,item_028617,81,10
128619,item_028618,18,10
128620,item_028619,19,10
128621,item_028620,28,10
128622,item_028621,35,10
128623,item_028622,673,10
128624,item_028623,390,10
128625,item_028624,14,10
128626,item_028625,209,10
128627,item_028626,769,10
128628,item_028627,477,10
128629,item_028628,444,10
128630,item_028629,618,10
128631,item_028630,947,10
128632,item_028631,450,10
128633,item_028632,487,10
128634,item_028633,696,10
128635,item_028634,668,10
128636,item_028635,352,10
128637,item_028636,105,10
128638,item_028637,852,10
128639,item_028638,812,10
128640,item_028639,818,10
128641,item_028640,614,10
128642,item_028641,298,10
128643,item_028642,646,10
128644,item_028643,831,10
128645,item_028644,918,10
128646,item_028645,324,10
128647,item_028646,231,10
128648,item_028647,288,10
128649,item_028648,328,10
128650,item_028649,457,10
128651,item_028650,693,10
128652,item_028651,913,10
128653,item_028652,100,10
128654,item_028653,789,10
128655,item_028654,252,10
128656,item_028655,433,10
128657,item_028656,998,10
128658,item_028657,350,10
128659,item_028658,654,10
128660,item_028659,90,10
128661,item_028660,3,10
128662,item_028661,417,10
128663,item_028662,498,10
128664,item_028663,606,10
128665,item_028664,52,10
128666,item_028665,752,10
128667,item_028666,520,10
128668,item_028667,541,10
128669,item_028668,292,10
128670,item_028669,710,10
128671,item_028670,179,10
128672,item_028671,628,10
128673,item_028672,187,10
128674,item_028673,519,10
128675,item_028674,729,10
128676,item_028675,42,10
128677,item_028676,653,10
128678,item_028677,78,10
128679,item_028678,328,10
128680,item_028679,835,10
128681,item_028680,218,10
128682,item_028681,248,10
128683,item_028682,16,10
128684,item_028683,67,10
128685,item_028684,907,10
128686,item_028685,744,10
128687,item_028686,8,10
128688,item_028687,395,10
128689,item_028688,548,10
128690,item_028689,238,10
128691,item_028690,275,10
128692,item_028691,845,10
128693,item_028692,784,10
128694,item_028693,951,10
128695,item_028694,942,10
128696,item_028695,177,10
128697,item_028696,159,10
128698,item_028697,372,10
128699,item_028698,919,10
128700,item_028699,221,10
128701,item_028700,472,10
128702,item_028701,555,10
128703,item_028702,521,10
128704,item_028703,115,10
128705,item_028704,892,10
128706,item_028705,908,10
128707,item_028706,343,10
128708,item_028707,628,10
128709,item_028708,623,10
128710,item_028709,441,10
128711,item_028710,977,10
128712,item_028711,175,10
128713,item_028712,878,10
128714,item_028713,143,10
128715,item_028714,698,10
128716,item_028715,613,10
128717,item_028716,409,10
128718,item_028717,443,10
128719,item_028718,682,10
128720,item_028719,571,10
128721,item_028720,860,10
128722,item_028721,84,10
128723,item_028722,428,10
128724,item_028723,9,10
128725,item_028724,480,10
128726,item_028725,256,10
128727,item_028726,185,10
128728,item_028727,528,10
128729,item_028728,493,10
128730,item_028729,880,10
128731,item_028730,827,10
128732,item_028731,382,10
128733,item_028732,679,10
128734,item_028733,438,10
128735,item_028734,382,10
128736,item_028735,519,10
128737,item_028736,376,10
128738,item_028737,20,10
128739,item_028738,328,10
128740,item_028739,156,10
128741,item_028740,390,10
128742,item_028741,361,10
128743,item_028742,841,10
128744,item_028743,252,10
128745,item_028744,411,10
128746,item_028745,815,10
128747,item_028746,847,10
128748,item_028747,694,10
128749,item_028748,759,10
128750,item_028749,376,10
128751,item_028750,553,10
128752,item_028751,978,10
128753,item_028752,520,10
128754,item_028753,631,10
128755,item_028754,727,10
128756,item_028755,707,10
128757,item_028756,60,10
128758,item_028757,430,10
128759,item_028758,772,10
128760,item_028759,177,10
128761,item_028760,861,10
128762,item_028761,234,10
128763,item_028762,602,10
128764,item_028763,114,10
128765,item_028764,595,10
128766,item_028765,918,10
128767,item_028766,655,10
128768,item_028767,36,10
128769,item_028768,441,10
128770,item_028769,169,10
128771,item_028770,551,10
128772,item_028771,566,10
128773,item_028772,248,10
128774,item_028773,183,10
128775,item_028774,184,10
128776,item_028775,622,10
128777,item_028776,701,10
128778,item_028777,211,10
128779,item_028778,207,10
128780,item_028779,683,10
128781,item_028780,642,10
128782,item_028781,526,10
128783,item_028782,287,10
128784,item_028783,852,10
128785,item_028784,971,10
128786,item_028785,897,10
128787,item_028786,500,10
128788,item_028787,634,10
128789,item_028788,831,10
